Tokens,Tags,Polarities
"['I', ""'ve"", 'have', ""n't"", 'had', 'any', 'major', 'problems', 'with', 'the', 'laptop', 'except', 'that', 'the', 'plastic', 'piece', 'that', 'covers', 'the', 'usb', 'port', 'wires', 'have', 'all', 'come', 'off', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, -1, -1, -1, -1, -1]"
"['Wonderful', 'sleek', 'case', 'design', 'is', 'only', 'on', 'the', 'outside', '.']","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0]","[-1, -1, 2, 2, -1, -1, -1, -1, -1, -1]"
"['It', 'is', 'speedy', 'when', 'connected', 'wirelessly', 'to', 'any', 'network', 'regardless', 'if', 'the', 'connection', 'is', 'weak', 'or', 'not', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]"
"['The', 'pricing', 'is', 'very', 'competitive', '.']","[0, 1, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1]"
"['Connecting', 'to', 'my', 'wireless', 'router', 'via', 'built-in', 'wireless', 'took', 'no', 'time', 'at', 'all', '.']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1]"
"['This', 'computer', 'is', 'exceptionally', 'thin', 'for', 'it', ""'s"", 'screen', 'size', 'and', 'processing', 'power', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1]"
"['This', 'computer', 'is', 'exceptionally', 'thin', 'for', 'it', ""'s"", 'screen', 'size', 'and', 'processing', 'power', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1]"
"['I', 'have', 'not', 'had', 'a', 'problem', 'with', 'the', 'applications', 'quitting', 'or', 'freezing', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1]"
"['Maybe', 'this', 'is', 'virus', 'related', ',', 'maybe', 'not', ',', 'but', 'the', 'computer', 'has', 'locked', 'up', 'many', 'times', ',', 'and', 'on', 'two', 'occasions', ',', 'the', 'screen', 'has', 'simply', 'gone', 'black', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1]"
"['This', 'wiped', 'out', 'several', 'programs', 'that', 'were', 'installed', 'on', 'the', 'computer', 'when', 'it', 'was', 'bought', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['It', ""'s"", 'graphics', 'are', ""n't"", 'bad', 'at', 'all', ',', 'for', 'the', 'lower', 'end', 'of', 'the', 'MacBook', 'Pro', 'spectrum', ',', 'easily', 'capable', 'of', 'running', 'StarCraft', 'II', 'and', 'other', 'games', 'with', 'comparable', 'graphics', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['It', ""'s"", 'graphics', 'are', ""n't"", 'bad', 'at', 'all', ',', 'for', 'the', 'lower', 'end', 'of', 'the', 'MacBook', 'Pro', 'spectrum', ',', 'easily', 'capable', 'of', 'running', 'StarCraft', 'II', 'and', 'other', 'games', 'with', 'comparable', 'graphics', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1]"
"['I', 'have', 'Vista', ',', 'so', 'I', 'am', 'unable', 'to', 'install', 'and', 'uninstall', 'some', 'programs', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]","[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'have', 'Vista', ',', 'so', 'I', 'am', 'unable', 'to', 'install', 'and', 'uninstall', 'some', 'programs', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]"
"['I', 'have', 'Vista', ',', 'so', 'I', 'am', 'unable', 'to', 'install', 'and', 'uninstall', 'some', 'programs', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1]"
"['I', 'have', 'Vista', ',', 'so', 'I', 'am', 'unable', 'to', 'install', 'and', 'uninstall', 'some', 'programs', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1]"
"['The', 'screen', 'is', 'bright', 'and', 'vivid', 'and', 'the', 'keyboard', 'is', 'very', 'easy', 'to', 'use', ',', 'very', 'important', 'for', 'use', 'quick', 'typers', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'screen', 'is', 'bright', 'and', 'vivid', 'and', 'the', 'keyboard', 'is', 'very', 'easy', 'to', 'use', ',', 'very', 'important', 'for', 'use', 'quick', 'typers', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['the', 'mouse', 'jumps', 'around', 'all', 'the', 'time', 'and', 'it', 'clicks', 'stuff', 'i', 'dont', 'want', 'it', 'too', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['For', 'those', 'that', 'care', 'about', 'noise', 'this', 'thing', 'does', ""n't"", 'really', 'make', 'any', ';']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'had', 'my', 'IWORKS', ',', 'Itunes', ',', 'Email', ',', 'MS', 'Office', ',', 'network', 'and', 'printers', 'set', 'up', 'and', 'completely', 'working', 'perfectly', 'within', 'an', 'hour', '.']","[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'had', 'my', 'IWORKS', ',', 'Itunes', ',', 'Email', ',', 'MS', 'Office', ',', 'network', 'and', 'printers', 'set', 'up', 'and', 'completely', 'working', 'perfectly', 'within', 'an', 'hour', '.']","[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'had', 'my', 'IWORKS', ',', 'Itunes', ',', 'Email', ',', 'MS', 'Office', ',', 'network', 'and', 'printers', 'set', 'up', 'and', 'completely', 'working', 'perfectly', 'within', 'an', 'hour', '.']","[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'macbooks', 'are', 'small', 'enough', 'to', 'be', 'very', 'portable', 'yet', 'hold', 'tons', 'of', 'information', 'and', 'performance', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['The', 'only', 'downfall', 'is', 'a', 'lot', 'of', 'the', 'software', 'I', 'have', 'wo', ""n't"", 'work', 'with', 'Mac', 'and', 'iWork', 'is', 'not', 'worth', 'the', 'price', 'of', 'it', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'only', 'downfall', 'is', 'a', 'lot', 'of', 'the', 'software', 'I', 'have', 'wo', ""n't"", 'work', 'with', 'Mac', 'and', 'iWork', 'is', 'not', 'worth', 'the', 'price', 'of', 'it', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'only', 'downfall', 'is', 'a', 'lot', 'of', 'the', 'software', 'I', 'have', 'wo', ""n't"", 'work', 'with', 'Mac', 'and', 'iWork', 'is', 'not', 'worth', 'the', 'price', 'of', 'it', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1]"
"['Whenever', 'tried', 'to', 'turn', 'it', 'on', ',', 'it', 'would', 'restart', 'as', 'soon', 'as', 'the', 'BIOS', 'launched', 'Windows', '-LRB-', 'or', 'Winblows', ',', 'as', 'I', 'like', 'ot', 'call', 'it', '-RRB-', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Whenever', 'tried', 'to', 'turn', 'it', 'on', ',', 'it', 'would', 'restart', 'as', 'soon', 'as', 'the', 'BIOS', 'launched', 'Windows', '-LRB-', 'or', 'Winblows', ',', 'as', 'I', 'like', 'ot', 'call', 'it', '-RRB-', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['BUT', 'there', ""'s"", 'this', 'application', 'called', 'Boot', 'Camp', 'which', 'allows', 'you', 'to', 'add', 'another', 'OS', 'X', 'like', 'Windows', '.']","[0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0]","[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['BUT', 'there', ""'s"", 'this', 'application', 'called', 'Boot', 'Camp', 'which', 'allows', 'you', 'to', 'add', 'another', 'OS', 'X', 'like', 'Windows', '.']","[0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1]"
"['BUT', 'there', ""'s"", 'this', 'application', 'called', 'Boot', 'Camp', 'which', 'allows', 'you', 'to', 'add', 'another', 'OS', 'X', 'like', 'Windows', '.']","[0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['BUT', 'there', ""'s"", 'this', 'application', 'called', 'Boot', 'Camp', 'which', 'allows', 'you', 'to', 'add', 'another', 'OS', 'X', 'like', 'Windows', '.']","[0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1]"
"['The', 'mousepad', 'is', 'a', 'huge', 'pain', 'in', 'the', 'arse', '!']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'hope', 'to', 'edit', 'this', 'in', 'the', 'next', 'few', 'hours', ',', 'I', 'am', 'going', 'to', 'try', 'to', 'install', 'my', 'own', 'copy', 'of', 'Windows', '7', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1]"
"['-RRB-', 'I', 'also', 'purchased', 'Applecare', 'for', '$', '300', ',', 'which', 'is', 'a', 'three', 'year', 'extended', 'warranty', ',', 'since', 'I', 've', 'never', 'seen', 'any', 'laptop', 'that', 'lasted', 'more', 'than', 'two', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['-RRB-', 'I', 'also', 'purchased', 'Applecare', 'for', '$', '300', ',', 'which', 'is', 'a', 'three', 'year', 'extended', 'warranty', ',', 'since', 'I', 've', 'never', 'seen', 'any', 'laptop', 'that', 'lasted', 'more', 'than', 'two', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'run', 'windows', 'via', 'bootcamp', 'for', 'the', 'couple', 'programs', 'I', 'do', 'not', 'want', 'to', 'buy', 'a', 'mac', 'version', 'of', ',', 'like', 'my', 'cad', 'programs', '.']","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'run', 'windows', 'via', 'bootcamp', 'for', 'the', 'couple', 'programs', 'I', 'do', 'not', 'want', 'to', 'buy', 'a', 'mac', 'version', 'of', ',', 'like', 'my', 'cad', 'programs', '.']","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'run', 'windows', 'via', 'bootcamp', 'for', 'the', 'couple', 'programs', 'I', 'do', 'not', 'want', 'to', 'buy', 'a', 'mac', 'version', 'of', ',', 'like', 'my', 'cad', 'programs', '.']","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1]"
"['I', 'run', 'windows', 'via', 'bootcamp', 'for', 'the', 'couple', 'programs', 'I', 'do', 'not', 'want', 'to', 'buy', 'a', 'mac', 'version', 'of', ',', 'like', 'my', 'cad', 'programs', '.']","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Whenever', 'I', 'call', 'Dell', 'about', 'an', 'unrelated', 'problem', ',', 'they', 'ask', 'me', 'if', 'my', 'laptop', 'is', 'running', 'slowly', 'and', 'if', 'I', ""'d"", 'like', 'to', 'purchase', 'more', 'memory', 'for', '$', '75', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1]"
"['since', 'then', 'i', 'have', 'had', 'minor', 'problems', 'with', 'slow', 'operation', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]"
"['Registration/1st', 'use', 'is', 'easy', '.']","[0, 1, 0, 0, 0]","[-1, 2, -1, -1, -1]"
"['Take', 'your', 'time', 'and', 'go', 'through', 'the', 'tutorials', 'patiently', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1]"
"['This', 'time', 'the', 'mouse', 'pad', 'and', 'right', 'click', 'key', 'would', ""n't"", 'work', '!']","[0, 0, 0, 1, 2, 0, 1, 2, 2, 0, 0, 0, 0]","[-1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1]"
"['This', 'time', 'the', 'mouse', 'pad', 'and', 'right', 'click', 'key', 'would', ""n't"", 'work', '!']","[0, 0, 0, 1, 2, 0, 1, 2, 2, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1]"
"['The', 'first', 'full', 'charge', 'of', 'this', 'battery', 'got', 'me', 'only', 'about', '2', 'full', 'hours', '.']","[0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'first', 'full', 'charge', 'of', 'this', 'battery', 'got', 'me', 'only', 'about', '2', 'full', 'hours', '.']","[0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'bought', 'a', 'cordless', 'mouse', 'for', 'it', ',', 'but', 'do', ""n't"", 'always', 'take', 'it', 'out', ';']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['i', 'am', 'a', 'huge', 'computer', 'person', 'i', 'love', 'anykind', 'of', 'computer', 'that', 'works', 'well', ',', 'but', 'when', 'i', 'got', 'this', 'one', 'i', 'was', 'so', 'happy', 'with', 'the', 'way', 'it', 'works', 'and', 'how', 'it', 'runs', 'its', 'amazing', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1]"
"['It', 'took', 'Toshiba', 'tech', 'support', '4', 'calls', 'and', '4', 'different', 'techs', 'to', 'correct', 'the', 'problem', '.']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['It', 'took', 'Toshiba', 'tech', 'support', '4', 'calls', 'and', '4', 'different', 'techs', 'to', 'correct', 'the', 'problem', '.']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1]"
"['They', 'only', 'stay', 'charged', 'a', 'little', 'over', 'an', 'hour', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1]"
"['I', 'could', 'not', 'find', 'a', 'phone', 'number', 'anywhere', 'to', 'call', 'an', 'actual', 'live', 'person', 'for', 'tech', 'support', 'and', 'had', 'to', 'result', 'the', 'their', 'online', 'chat', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'could', 'not', 'find', 'a', 'phone', 'number', 'anywhere', 'to', 'call', 'an', 'actual', 'live', 'person', 'for', 'tech', 'support', 'and', 'had', 'to', 'result', 'the', 'their', 'online', 'chat', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1]"
"['Keyboard', 'could', 'use', 'some', 'trimming', '.']","[1, 0, 0, 0, 0, 0]","[0, -1, -1, -1, -1, -1]"
"['Its', 'white', 'color', 'is', 'stylish', 'for', 'college', 'students', 'and', 'easy', 'to', 'take', 'to', 'carry', 'and', 'take', 'to', 'classes', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Returned', 'laptop', 'for', 'repair', 'a', '2nd', 'time', 'and', 'it', 'came', 'back', 'with', 'obvious', 'physical', 'damage', '-LRB-', 'keyboard', 'bulging', 'and', 'speaker', 'grill', 'pressed', 'in', '-RRB-', ',', 'buttons', 'not', 'working', 'and', 'USB', 'ports', 'inoperative', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Returned', 'laptop', 'for', 'repair', 'a', '2nd', 'time', 'and', 'it', 'came', 'back', 'with', 'obvious', 'physical', 'damage', '-LRB-', 'keyboard', 'bulging', 'and', 'speaker', 'grill', 'pressed', 'in', '-RRB-', ',', 'buttons', 'not', 'working', 'and', 'USB', 'ports', 'inoperative', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Returned', 'laptop', 'for', 'repair', 'a', '2nd', 'time', 'and', 'it', 'came', 'back', 'with', 'obvious', 'physical', 'damage', '-LRB-', 'keyboard', 'bulging', 'and', 'speaker', 'grill', 'pressed', 'in', '-RRB-', ',', 'buttons', 'not', 'working', 'and', 'USB', 'ports', 'inoperative', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]"
"['Returned', 'laptop', 'for', 'repair', 'a', '2nd', 'time', 'and', 'it', 'came', 'back', 'with', 'obvious', 'physical', 'damage', '-LRB-', 'keyboard', 'bulging', 'and', 'speaker', 'grill', 'pressed', 'in', '-RRB-', ',', 'buttons', 'not', 'working', 'and', 'USB', 'ports', 'inoperative', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1]"
"['I', 'got', 'assurances', 'from', '2', 'different', 'people', 'that', 'the', 'remaining', '10', 'months', 'of', 'my', 'warranty', 'would', 'transfer', 'to', 'the', 'new', 'computer', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1]"
